,lons,lats,temperature,topo,rural,urban
14363,4.41474948758247,53.563669140500785,14.592194,0.0,0.0,0.0
14364,4.463289942895322,53.56211015646673,14.654694,0.0,0.0,0.0
14365,4.440654521315317,53.57122164273858,14.615631,0.0,0.0,0.0
14366,4.4421559473771035,53.587694604552674,14.615631,0.0,0.0,0.0
14367,4.419497109863792,53.596805331827575,14.584381,0.0,0.0,0.0
14368,4.370904334073714,53.59835022622264,14.514069,0.0,0.0,0.0
14369,4.393581358995412,53.58924683475228,14.553131,0.0,0.0,0.0
14370,4.392095897653364,53.57277330296652,14.553131,0.0,0.0,0.0
14371,4.37238364883397,53.61481956707678,14.506256,0.0,0.0,0.0
14372,4.420992410722726,53.613274106149476,14.576569,0.0,0.0,0.0
14373,4.398310118173056,53.62238406496633,14.545319,0.0,0.0,0.0
14374,4.399799276157713,53.63884865077815,14.537506,0.0,0.0,0.0
14375,4.461782408896736,53.54563300824681,14.662506,0.0,0.0,0.0
14376,4.413257897313094,53.54719141873561,14.592194,0.0,0.0,0.0
14377,4.435888091327034,53.538086494997216,14.631256,0.0,0.0,0.0
14378,4.4343903893931795,53.52160458445251,14.639069,0.0,0.0,0.0
14379,4.3647300041858355,53.548733200383175,14.529694,0.0,0.0,0.0
14380,4.316198764766223,53.550258352397286,14.459381,0.0,0.0,0.0
14381,4.338865222724634,53.54116808186962,14.498444,0.0,0.0,0.0
14382,4.337399373681981,53.52468503933495,14.498444,0.0,0.0,0.0
14383,4.360042436771555,53.51559399299172,14.537506,0.0,0.0,0.0
14384,4.408521515180866,53.514054752209745,14.607819,0.0,0.0,0.0
14385,4.385896559263274,53.52315311805854,14.568756,0.0,0.0,0.0
14386,4.387378336075007,53.53963559835027,14.560944,0.0,0.0,0.0
14387,4.407033622999375,53.49756808067601,14.615631,0.0,0.0,0.0
14388,4.358570451439485,53.49910675564017,14.545319,0.0,0.0,0.0
14389,4.381190158585501,53.49001494321009,14.584381,0.0,0.0,0.0
14390,4.379712054193709,53.473523512182744,14.592194,0.0,0.0,0.0
14391,4.402308444258017,53.46443094308884,14.639069,0.0,0.0,0.0
14392,4.450719572879599,53.46287823420061,14.709381,0.0,0.0,0.0
14393,4.428141251977782,53.47197809894369,14.662506,0.0,0.0,0.0
14394,4.429635241967959,53.48846896068826,14.654694,0.0,0.0,0.0
14395,4.499127316690079,53.461308957019774,14.771881,0.0,0.0,0.0
14396,4.5475316414804645,53.459723112262026,14.834381,0.0,0.0,0.0
14397,4.524989493497753,53.468837538944854,14.795319,0.0,0.0,0.0
14398,4.526515246668857,53.48532724001689,14.787506,0.0,0.0,0.0
14399,4.503949838657095,53.49444094578065,14.748444,0.0,0.0,0.0
14400,4.4554934304610745,53.49601281046769,14.685944,0.0,0.0,0.0
14401,4.478076949576799,53.4869063926862,14.725006,0.0,0.0,0.0
14402,4.476567076621321,53.47041610764211,14.732819,0.0,0.0,0.0
14403,4.456997226489134,53.512498908847704,14.678131,0.0,0.0,0.0
14404,4.505469536159913,53.5109264635917,14.740631,0.0,0.0,0.0
14405,4.482880829276212,53.52003943908366,14.701569,0.0,0.0,0.0
14406,4.484394453607275,53.53652077267936,14.693756,0.0,0.0,0.0
14407,4.595932512354003,53.45812070069802,14.896881,0.0,0.0,0.0
14408,4.644329895123956,53.45650172300547,14.951569,0.0,0.0,0.0
14409,4.621823965294447,53.46563067256936,14.920319,0.0,0.0,0.0
14410,4.6233814706848015,53.4821191834647,14.904694,0.0,0.0,0.0
14411,4.69272375485274,53.45486617999931,14.990631,0.0,0.0,0.0
14412,4.741114057472848,53.453214072393294,15.037506,0.0,0.0,0.0
14413,4.718644390555342,53.4623575058011,14.998444,0.0,0.0,0.0
14414,4.720233636966579,53.47884479701306,14.975006,0.0,0.0,0.0
14415,4.697740786906977,53.487987556913104,14.951569,0.0,0.0,0.0
14416,4.649298322066937,53.48962579211405,14.912506,0.0,0.0,0.0
14417,4.671809328355797,53.48049028107535,14.943756,0.0,0.0,0.0
14418,4.6702359510186024,53.46400237637077,14.959381,0.0,0.0,0.0
14419,4.650865706815415,53.50610952414285,14.896881,0.0,0.0,0.0
14420,4.699324062027084,53.50447067891252,14.928131,0.0,0.0,0.0
14421,4.676807989999134,53.51361275603367,14.904694,0.0,0.0,0.0
14422,4.678385276447969,53.53009170781197,14.889069,0.0,0.0,0.0
14423,4.655845943476515,53.53923309260539,14.873444,0.0,0.0,0.0
14424,4.60733530648338,53.54085801102457,14.834381,0.0,0.0,0.0
14425,4.629892834346431,53.53172389879182,14.857819,0.0,0.0,0.0
14426,4.62833145921481,53.51524434057128,14.873444,0.0,0.0,0.0
14427,4.558821148347189,53.542466303630555,14.771881,0.0,0.0,0.0
14428,4.51030350432219,53.544057969627495,14.717194,0.0,0.0,0.0
14429,4.5328973881344705,53.53493843199225,14.748444,0.0,0.0,0.0
14430,4.531367844089914,53.5184576828623,14.764069,0.0,0.0,0.0
14431,4.553938409163495,53.509337417249604,14.795319,0.0,0.0,0.0
14432,4.602403811080483,53.50773177050005,14.857819,0.0,0.0,0.0
14433,4.579851398990956,53.51685931640395,14.826569,0.0,0.0,0.0
14434,4.5813968599553005,53.5333394738087,14.810944,0.0,0.0,0.0
14435,4.600852319183706,53.49124743583815,14.873444,0.0,0.0,0.0
14436,4.552402813253156,53.492852487301995,14.803131,0.0,0.0,0.0
14437,4.574950098591316,53.48373150332033,14.850006,0.0,0.0,0.0
14438,4.573408467917723,53.46724239371146,14.865631,0.0,0.0,0.0
14439,4.5118269789805066,53.560534536956474,14.709381,0.0,0.0,0.0
